"<TYPE>","<TICKER>","<TAS.SEQ>","<ACTIVITY.DATETIME>","<BID.PRICE>","<BID.SIZE>"
"Q","BZTF21",85,2020-09-01 19:23:02.1329,-0.25,25
"Q","BZTF21",87,2020-09-01 19:23:07.03,-0.25,25
"Q","BZTF21",89,2020-09-01 19:23:22.6366,-0.25,25
"Q","BZTF21",91,2020-09-01 19:24:04.1648,-0.25,25
"Q","BZTF21",93,2020-09-01 19:32:32.9431,-0.25,25
"Q","BZTF21",95,2020-09-01 19:36:32.0026,-0.25,25
"Q","BZTF21",97,2020-09-01 20:01:49.1188,-0.25,25
"Q","BZTF21",99,2020-09-01 20:02:44.7431,-0.25,25
"Q","BZTF21",101,2020-09-01 20:05:49.2087,-0.25,25
"Q","BZTF21",103,2020-09-01 20:12:55.7296,-0.25,25
"Q","BZTF21",105,2020-09-01 20:13:10.8657,-0.25,25
"Q","BZTF21",107,2020-09-01 20:13:37.0264,-0.25,25
"Q","BZTF21",109,2020-09-01 20:23:28.672,-0.25,25
"Q","BZTF21",111,2020-09-01 20:23:30.0287,-0.5,50
"Q","BZTF21",113,2020-09-01 20:24:29.5151,-0.75,1000
"Q","BZTF21",115,2020-09-01 20:26:00.018,-0.75,100
"Q","BZTF21",117,2020-09-01 20:27:50.0173,-0.75,100
"Q","BZTF21",119,2020-09-01 20:27:50.0173,-0.75,100
"Q","BZTF21",121,2020-09-01 20:27:50.0173,-0.75,100
"Q","BZTF21",123,2020-09-01 20:27:50.0173,-0.75,100
"Q","BZTF21",125,2020-09-01 20:27:50.0173,-0.75,100
"Q","BZTF21",127,2020-09-01 20:27:50.0173,-0.75,100
"Q","BZTF21",129,2020-09-01 20:27:50.0173,-0.75,100
"Q","BZTF21",131,2020-09-01 20:27:50.0173,-0.75,100
"Q","BZTF21",133,2020-09-01 20:27:50.0173,-0.75,100
"Q","BZTF21",135,2020-09-01 20:28:15.6398,-0.75,100
"Q","BZTF21",137,2020-09-01 20:28:15.6398,-2,5
"Q","BZTF21",139,2020-09-01 20:28:19.882,-2,669
"Q","BZTF21",141,2020-09-01 20:28:19.882,-2,663
"Q","BZTF21",143,2020-09-01 20:28:19.9993,-2,5
"Q","BZTF21",145,2020-09-01 20:28:20.0505,-2,717
"Q","BZTF21",147,2020-09-01 20:28:20.0996,-2,755
"Q","BZTF21",149,2020-09-01 20:28:21.0354,-2,717
"Q","BZTF21",151,2020-09-01 20:28:21.0354,-2,644
"Q","BZTF21",153,2020-09-01 20:28:21.0449,-2,638
"Q","BZTF21",155,2020-09-01 20:28:21.0449,-2,621
"Q","BZTF21",157,2020-09-01 20:28:21.0449,-2,610
"Q","BZTF21",159,2020-09-01 20:28:21.0513,-2,598
"Q","BZTF21",161,2020-09-01 20:28:21.0513,-2,575
"Q","BZTF21",163,2020-09-01 20:28:21.0513,-2,570
"Q","BZTF21",165,2020-09-01 20:28:21.0939,-2,625
"Q","BZTF21",167,2020-09-01 20:28:21.1128,-2,624
"Q","BZTF21",169,2020-09-01 20:28:21.1838,-2,656
"Q","BZTF21",171,2020-09-01 20:28:21.2949,-2,665
"Q","BZTF21",173,2020-09-01 20:28:21.2949,-2,664
"Q","BZTF21",175,2020-09-01 20:28:21.3256,-2,663
"Q","BZTF21",177,2020-09-01 20:28:21.3578,-2,662
"Q","BZTF21",179,2020-09-01 20:28:21.3784,-2,673
"Q","BZTF21",181,2020-09-01 20:28:21.3973,-2,672
"Q","BZTF21",183,2020-09-01 20:28:21.4148,-2,666
"Q","BZTF21",185,2020-09-01 20:28:21.4148,-2,661
"Q","BZTF21",187,2020-09-01 20:28:21.4148,-2,657
"Q","BZTF21",189,2020-09-01 20:28:21.4148,-2,656
"Q","BZTF21",191,2020-09-01 20:28:21.4148,-2,649
"Q","BZTF21",193,2020-09-01 20:28:21.4148,-2,638
"Q","BZTF21",195,2020-09-01 20:28:21.4148,-2,627
"Q","BZTF21",197,2020-09-01 20:28:21.4212,-2,616
"Q","BZTF21",199,2020-09-01 20:28:21.4212,-2,613
"Q","BZTF21",201,2020-09-01 20:28:21.4212,-2,610
"Q","BZTF21",203,2020-09-01 20:28:21.4603,-2,609
"Q","BZTF21",205,2020-09-01 20:28:21.69,-2,608
"Q","BZTF21",207,2020-09-01 20:28:21.8528,-2,608
"Q","BZTF21",209,2020-09-01 20:28:21.8528,-2,608
"Q","BZTF21",211,2020-09-01 20:28:21.8528,-2,608
"Q","BZTF21",213,2020-09-01 20:28:21.8728,-2,608
"Q","BZTF21",215,2020-09-01 20:28:21.9077,-2,607
"Q","BZTF21",217,2020-09-01 20:28:21.9442,-2,612
"Q","BZTF21",219,2020-09-01 20:28:21.9442,-2,607
"Q","BZTF21",221,2020-09-01 20:28:21.9442,-2,606
"Q","BZTF21",223,2020-09-01 20:28:21.9866,-2,605
"Q","BZTF21",225,2020-09-01 20:28:22.017,-2,604
"Q","BZTF21",227,2020-09-01 20:28:22.078,-2,603
"Q","BZTF21",229,2020-09-01 20:28:22.094,-2,602
"Q","BZTF21",231,2020-09-01 20:28:22.1349,-2,601
"Q","BZTF21",233,2020-09-01 20:28:22.1768,-2,600
"Q","BZTF21",235,2020-09-01 20:28:22.2075,-2,599
"Q","BZTF21",237,2020-09-01 20:28:22.2386,-2,610
"Q","BZTF21",239,2020-09-01 20:28:22.2386,-2,609
"Q","BZTF21",241,2020-09-01 20:28:22.2703,-2,608
"Q","BZTF21",243,2020-09-01 20:28:22.3116,-2,607
"Q","BZTF21",245,2020-09-01 20:28:22.3169,-2,613
"Q","BZTF21",247,2020-09-01 20:28:22.3169,-2,612
"Q","BZTF21",249,2020-09-01 20:28:22.3169,-2,617
"Q","BZTF21",251,2020-09-01 20:28:22.3169,-2,622
"Q","BZTF21",253,2020-09-01 20:28:22.3169,-2,628
"Q","BZTF21",255,2020-09-01 20:28:22.3222,-2,629
"Q","BZTF21",257,2020-09-01 20:28:22.3297,-2,634
"Q","BZTF21",259,2020-09-01 20:28:22.344,-2,633
"Q","BZTF21",261,2020-09-01 20:28:22.3959,-2,632
"Q","BZTF21",263,2020-09-01 20:28:22.415,-2,631
"Q","BZTF21",265,2020-09-01 20:28:22.4678,-2,630
"Q","BZTF21",267,2020-09-01 20:28:22.4881,-2,629
"Q","BZTF21",269,2020-09-01 20:28:22.4934,-2,628
"Q","BZTF21",271,2020-09-01 20:28:22.4934,-2,624
"Q","BZTF21",273,2020-09-01 20:28:22.4934,-2,623
"Q","BZTF21",275,2020-09-01 20:28:22.4934,-2,618
"Q","BZTF21",277,2020-09-01 20:28:22.4934,-2,613
"Q","BZTF21",279,2020-09-01 20:28:22.4934,-2,608
"Q","BZTF21",281,2020-09-01 20:28:22.4934,-2,606
"Q","BZTF21",283,2020-09-01 20:28:22.4934,-2,599
"Q","BZTF21",285,2020-09-01 20:28:22.4934,-2,597
"Q","BZTF21",287,2020-09-01 20:28:22.4934,-2,601
"Q","BZTF21",289,2020-09-01 20:28:22.4934,-2,603
"Q","BZTF21",291,2020-09-01 20:28:22.4934,-2,601
"Q","BZTF21",293,2020-09-01 20:28:22.4934,-2,597
"Q","BZTF21",295,2020-09-01 20:28:22.4934,-2,592
"Q","BZTF21",297,2020-09-01 20:28:22.9966,-2,631
"Q","BZTF21",299,2020-09-01 20:28:23.0289,-2,630
"Q","BZTF21",301,2020-09-01 20:28:23.0644,-2,629
"Q","BZTF21",303,2020-09-01 20:28:23.0961,-2,628
"Q","BZTF21",305,2020-09-01 20:28:23.1107,-2,623
"Q","BZTF21",307,2020-09-01 20:28:23.1378,-2,622
"Q","BZTF21",309,2020-09-01 20:28:23.2157,-2,630
"Q","BZTF21",311,2020-09-01 20:28:23.2627,-2,624
"Q","BZTF21",313,2020-09-01 20:28:23.3382,-2,689
"Q","BZTF21",315,2020-09-01 20:28:23.378,-2,688
"Q","BZTF21",317,2020-09-01 20:28:23.3887,-2,687
"Q","BZTF21",319,2020-09-01 20:28:23.4249,-2,686
"Q","BZTF21",321,2020-09-01 20:28:23.4523,-2,685
"Q","BZTF21",323,2020-09-01 20:28:23.4915,-2,684
"Q","BZTF21",325,2020-09-01 20:28:23.5376,-2,683
"Q","BZTF21",327,2020-09-01 20:28:23.5681,-2,682
"Q","BZTF21",329,2020-09-01 20:28:23.6049,-2,697
"Q","BZTF21",331,2020-09-01 20:28:23.6049,-2,702
"Q","BZTF21",333,2020-09-01 20:28:23.6049,-2,707
"Q","BZTF21",335,2020-09-01 20:28:23.6194,-2,717
"Q","BZTF21",337,2020-09-01 20:28:23.6194,-2,152
"Q","BZTF21",339,2020-09-01 20:28:23.6194,-2,130
"Q","BZTF21",341,2020-09-01 20:28:23.6194,-2,100
"Q","BZTF21",343,2020-09-01 20:28:23.6194,-2,98
"Q","BZTF21",345,2020-09-01 20:28:23.6194,-2,40
"Q","BZTF21",347,2020-09-01 20:28:23.6194,-2,25
"Q","BZTF21",349,2020-09-01 20:28:23.6194,-1.75,442
"Q","BZTF21",351,2020-09-01 20:28:23.6245,-1.75,498
"Q","BZTF21",353,2020-09-01 20:28:24.0155,-1.75,442
"Q","BZTF21",355,2020-09-01 20:28:24.0155,-1.75,109
"Q","BZTF21",357,2020-09-01 20:28:24.0924,-1.75,94
"Q","BZTF21",359,2020-09-01 20:28:24.0924,-1.75,79
"Q","BZTF21",361,2020-09-01 20:28:24.0924,-1.75,74
"Q","BZTF21",363,2020-09-01 20:28:24.2113,-1.75,79
"Q","BZTF21",365,2020-09-01 20:28:24.2113,-1.75,74
"Q","BZTF21",367,2020-09-01 20:28:24.2608,-1.75,79
"Q","BZTF21",369,2020-09-01 20:28:24.3226,-1.75,78
"Q","BZTF21",371,2020-09-01 20:28:24.341,-1.75,74
"Q","BZTF21",373,2020-09-01 20:28:24.341,-1.75,69
"Q","BZTF21",375,2020-09-01 20:28:24.341,-1.75,64
"Q","BZTF21",377,2020-09-01 20:28:24.3464,-1.75,69
"Q","BZTF21",379,2020-09-01 20:28:24.3753,-1.75,68
"Q","BZTF21",381,2020-09-01 20:28:24.4958,-1.75,73
"Q","BZTF21",383,2020-09-01 20:28:24.5297,-1.75,88
"Q","BZTF21",385,2020-09-01 20:28:24.5889,-1.75,107
"Q","BZTF21",387,2020-09-01 20:28:24.687,-1.75,106
"Q","BZTF21",389,2020-09-01 20:28:24.7092,-1.75,116
"Q","BZTF21",391,2020-09-01 20:28:24.7092,-1.75,111
"Q","BZTF21",393,2020-09-01 20:28:24.7092,-1.75,121
"Q","BZTF21",395,2020-09-01 20:28:24.7177,-1.75,111
"Q","BZTF21",397,2020-09-01 20:28:24.7245,-1.75,106
"Q","BZTF21",399,2020-09-01 20:28:24.7898,-1.75,101
"Q","BZTF21",401,2020-09-01 20:28:24.7978,-1.75,106
"Q","BZTF21",403,2020-09-01 20:28:24.7978,-1.75,111
"Q","BZTF21",405,2020-09-01 20:28:24.8026,-1.75,106
"Q","BZTF21",407,2020-09-01 20:28:24.8124,-1.75,111
"Q","BZTF21",409,2020-09-01 20:28:24.8176,-1.75,106
"Q","BZTF21",411,2020-09-01 20:28:24.8212,-1.75,111
"Q","BZTF21",413,2020-09-01 20:28:24.8212,-1.75,135
"Q","BZTF21",415,2020-09-01 20:28:24.8212,-1.75,140
"Q","BZTF21",417,2020-09-01 20:28:24.8212,-1.75,145
"Q","BZTF21",419,2020-09-01 20:28:24.8212,-1.75,159
"Q","BZTF21",421,2020-09-01 20:28:24.8481,-1.5,4
"Q","BZTF21",423,2020-09-01 20:28:24.8534,-2,5
"Q","BZTF21",424,2020-09-01 20:28:24.8534,-1.75,213
"Q","BZTF21",426,2020-09-01 20:28:24.8534,-1.5,14
"Q","BZTF21",428,2020-09-01 20:28:24.8613,-2,5
"Q","BZTF21",429,2020-09-01 20:28:24.8613,-1.75,188
"Q","BZTF21",431,2020-09-01 20:28:24.9547,-1.75,182
"Q","BZTF21",433,2020-09-01 20:28:25.0393,-1.75,196
"Q","BZTF21",435,2020-09-01 20:28:25.0442,-1.75,181
"Q","BZTF21",437,2020-09-01 20:28:25.0442,-1.75,167
"Q","BZTF21",439,2020-09-01 20:28:25.0493,-1.75,139
"Q","BZTF21",441,2020-09-01 20:28:25.0493,-1.75,129
"Q","BZTF21",443,2020-09-01 20:28:25.0493,-1.75,110
"Q","BZTF21",445,2020-09-01 20:28:25.0493,-1.75,100
"Q","BZTF21",447,2020-09-01 20:28:25.0524,-1.75,95
"Q","BZTF21",449,2020-09-01 20:28:25.0576,-1.75,91
"Q","BZTF21",451,2020-09-01 20:28:25.0576,-1.75,76
"Q","BZTF21",453,2020-09-01 20:28:25.0784,-1.75,71
"Q","BZTF21",455,2020-09-01 20:28:25.0954,-1.75,66
"Q","BZTF21",457,2020-09-01 20:28:25.1317,-1.75,62
"Q","BZTF21",459,2020-09-01 20:28:25.1368,-1.75,47
"Q","BZTF21",461,2020-09-01 20:28:25.1368,-1.75,42
"Q","BZTF21",463,2020-09-01 20:28:25.1368,-1.75,38
"Q","BZTF21",465,2020-09-01 20:28:25.1423,-1.75,33
"Q","BZTF21",467,2020-09-01 20:28:25.1423,-1.75,19
"Q","BZTF21",469,2020-09-01 20:28:25.1423,-1.75,14
"Q","BZTF21",471,2020-09-01 20:28:25.2997,-1.5,85
"Q","BZTF21",473,2020-09-01 20:28:25.3052,-2,5
"Q","BZTF21",474,2020-09-01 20:28:25.3052,-1.75,109
"Q","BZTF21",476,2020-09-01 20:28:25.3052,-1.5,18
"Q","BZTF21",478,2020-09-01 20:28:25.3115,-1.5,9
"Q","BZTF21",480,2020-09-01 20:28:25.3159,-2,5
"Q","BZTF21",481,2020-09-01 20:28:25.3159,-1.75,175
"Q","BZTF21",483,2020-09-01 20:28:25.3725,-1.5,47
"Q","BZTF21",485,2020-09-01 20:28:25.3725,-1.5,42
"Q","BZTF21",487,2020-09-01 20:28:25.4863,-1.5,84
"Q","BZTF21",489,2020-09-01 20:28:25.5912,-1.5,89
"Q","BZTF21",491,2020-09-01 20:28:25.7276,-1.5,102
"Q","BZTF21",493,2020-09-01 20:28:25.819,-1.5,106
"Q","BZTF21",495,2020-09-01 20:28:25.819,-1.5,102
"Q","BZTF21",497,2020-09-01 20:28:25.8362,-1.5,97
"Q","BZTF21",499,2020-09-01 20:28:25.8362,-1.5,92
"Q","BZTF21",501,2020-09-01 20:28:25.8362,-1.5,88
"Q","BZTF21",503,2020-09-01 20:28:25.8362,-1.5,80
"Q","BZTF21",505,2020-09-01 20:28:25.8362,-1.5,83
"Q","BZTF21",507,2020-09-01 20:28:26.043,-1.5,82
"Q","BZTF21",509,2020-09-01 20:28:26.1471,-1.5,96
"Q","BZTF21",511,2020-09-01 20:28:26.2677,-1.5,95
"Q","BZTF21",513,2020-09-01 20:28:26.2851,-1.5,91
"Q","BZTF21",515,2020-09-01 20:28:26.2851,-1.5,89
"Q","BZTF21",517,2020-09-01 20:28:26.2851,-1.5,77
"Q","BZTF21",519,2020-09-01 20:28:26.2851,-1.5,68
"Q","BZTF21",521,2020-09-01 20:28:26.2851,-1.5,77
"Q","BZTF21",523,2020-09-01 20:28:26.2912,-1.5,73
"Q","BZTF21",525,2020-09-01 20:28:26.2912,-1.5,68
"Q","BZTF21",527,2020-09-01 20:28:26.3474,-1.5,72
"Q","BZTF21",529,2020-09-01 20:28:26.3474,-1.5,91
"Q","BZTF21",531,2020-09-01 20:28:26.3474,-1.5,100
"Q","BZTF21",533,2020-09-01 20:28:26.3535,-1.5,91
"Q","BZTF21",535,2020-09-01 20:28:26.3535,-1.5,86
"Q","BZTF21",537,2020-09-01 20:28:26.3612,-1.5,91
"Q","BZTF21",539,2020-09-01 20:28:26.3798,-1.5,86
"Q","BZTF21",541,2020-09-01 20:28:26.4028,-1.5,90
"Q","BZTF21",543,2020-09-01 20:28:26.4595,-1.5,95
"Q","BZTF21",545,2020-09-01 20:28:26.5474,-1.5,94
"Q","BZTF21",547,2020-09-01 20:28:26.5757,-1.5,90
"Q","BZTF21",549,2020-09-01 20:28:26.6818,-1.5,89
"Q","BZTF21",551,2020-09-01 20:28:26.9422,-1.5,93
"Q","BZTF21",553,2020-09-01 20:28:26.9422,-1.5,89
"Q","BZTF21",555,2020-09-01 20:28:26.9422,-1.5,93
"Q","BZTF21",557,2020-09-01 20:28:26.9839,-1.5,89
"Q","BZTF21",559,2020-09-01 20:28:26.9839,-1.5,88
"Q","BZTF21",561,2020-09-01 20:28:26.9839,-1.5,86
"Q","BZTF21",563,2020-09-01 20:28:26.9839,-1.5,75
"Q","BZTF21",565,2020-09-01 20:28:26.9839,-1.5,71
"Q","BZTF21",567,2020-09-01 20:28:26.9839,-1.5,75
"Q","BZTF21",569,2020-09-01 20:28:27.1156,-1.5,79
"Q","BZTF21",571,2020-09-01 20:28:27.1342,-1.5,75
"Q","BZTF21",573,2020-09-01 20:28:27.2168,-1.5,74
"Q","BZTF21",575,2020-09-01 20:28:27.2441,-1.5,73
"Q","BZTF21",577,2020-09-01 20:28:27.2441,-1.5,70
"Q","BZTF21",579,2020-09-01 20:28:27.2773,-1.5,74
"Q","BZTF21",581,2020-09-01 20:28:27.5899,-1.5,73
"Q","BZTF21",583,2020-09-01 20:28:27.8234,-1.5,70
"Q","BZTF21",585,2020-09-01 20:28:27.8234,-1.5,69
"Q","BZTF21",587,2020-09-01 20:28:27.8234,-1.5,68
"Q","BZTF21",589,2020-09-01 20:28:27.8234,-1.5,64
"Q","BZTF21",591,2020-09-01 20:28:27.8234,-1.5,60
"Q","BZTF21",593,2020-09-01 20:28:27.8234,-1.5,56
"Q","BZTF21",595,2020-09-01 20:28:27.8234,-1.5,52
"Q","BZTF21",597,2020-09-01 20:28:27.8294,-1.5,56
"Q","BZTF21",599,2020-09-01 20:28:27.8294,-1.5,55
"Q","BZTF21",601,2020-09-01 20:28:27.8294,-1.5,51
"Q","BZTF21",603,2020-09-01 20:28:27.8294,-1.5,38
"Q","BZTF21",605,2020-09-01 20:28:27.8294,-1.5,21
"Q","BZTF21",607,2020-09-01 20:28:27.912,-1.5,25
"Q","BZTF21",609,2020-09-01 20:28:27.9302,-1.5,30
"Q","BZTF21",611,2020-09-01 20:28:27.9302,-1.5,34
"Q","BZTF21",613,2020-09-01 20:28:27.9302,-1.5,38
"Q","BZTF21",615,2020-09-01 20:28:27.9302,-1.5,47
"Q","BZTF21",617,2020-09-01 20:28:27.9426,-1.5,51
"Q","BZTF21",619,2020-09-01 20:28:27.9489,-1.5,55
"Q","BZTF21",621,2020-09-01 20:28:27.9689,-1.5,60
"Q","BZTF21",623,2020-09-01 20:28:27.9689,-1.5,64
"Q","BZTF21",625,2020-09-01 20:28:27.9887,-1.5,60
"Q","BZTF21",627,2020-09-01 20:28:27.9887,-1.5,55
"Q","BZTF21",629,2020-09-01 20:28:27.9948,-1.5,60
"Q","BZTF21",631,2020-09-01 20:28:28.0006,-1.5,64
"Q","BZTF21",633,2020-09-01 20:28:28.0006,-1.5,60
"Q","BZTF21",635,2020-09-01 20:28:28.0006,-1.5,64
"Q","BZTF21",637,2020-09-01 20:28:28.0006,-1.5,68
"Q","BZTF21",639,2020-09-01 20:28:28.0142,-1.5,64
"Q","BZTF21",641,2020-09-01 20:28:28.0142,-1.5,60
"Q","BZTF21",643,2020-09-01 20:28:28.0142,-1.5,55
"Q","BZTF21",645,2020-09-01 20:28:28.0142,-1.5,51
"Q","BZTF21",647,2020-09-01 20:28:28.0198,-1.5,55
"Q","BZTF21",649,2020-09-01 20:28:28.0249,-1.5,59
"Q","BZTF21",651,2020-09-01 20:28:28.0441,-1.5,64
"Q","BZTF21",653,2020-09-01 20:28:28.0441,-1.5,72
"Q","BZTF21",655,2020-09-01 20:28:28.0441,-1.5,77
"Q","BZTF21",657,2020-09-01 20:28:28.0554,-1.5,81
"Q","BZTF21",659,2020-09-01 20:28:28.0609,-1.5,77
"Q","BZTF21",661,2020-09-01 20:28:28.0609,-1.5,72
"Q","BZTF21",663,2020-09-01 20:28:28.193,-1.5,68
"Q","BZTF21",665,2020-09-01 20:28:28.2535,-1.5,67
"Q","BZTF21",667,2020-09-01 20:28:28.4662,-1.5,64
"Q","BZTF21",669,2020-09-01 20:28:28.4662,-1.5,63
"Q","BZTF21",671,2020-09-01 20:28:28.4662,-1.5,59
"Q","BZTF21",673,2020-09-01 20:28:28.5112,-1.5,58
"Q","BZTF21",675,2020-09-01 20:28:28.6492,-1.5,62
"Q","BZTF21",677,2020-09-01 20:28:28.7967,-1.5,66
"Q","BZTF21",679,2020-09-01 20:28:28.8158,-1.5,62
"Q","BZTF21",681,2020-09-01 20:28:29.0292,-1.5,60
"Q","BZTF21",683,2020-09-01 20:28:29.0292,-1.5,56
"Q","BZTF21",685,2020-09-01 20:28:29.0292,-1.5,53
"Q","BZTF21",687,2020-09-01 20:28:29.0292,-1.5,49
"Q","BZTF21",689,2020-09-01 20:28:29.0292,-1.5,45
"Q","BZTF21",691,2020-09-01 20:28:29.0292,-1.5,41
"Q","BZTF21",693,2020-09-01 20:28:29.0292,-1.5,39
"Q","BZTF21",695,2020-09-01 20:28:29.0347,-1.5,43
"Q","BZTF21",697,2020-09-01 20:28:29.0347,-1.5,49
"Q","BZTF21",699,2020-09-01 20:28:29.0478,-1.5,45
"Q","BZTF21",701,2020-09-01 20:28:29.0478,-1.5,43
"Q","BZTF21",703,2020-09-01 20:28:29.0478,-1.5,41
"Q","BZTF21",705,2020-09-01 20:28:29.0478,-1.5,37
"Q","BZTF21",707,2020-09-01 20:28:29.0478,-1.5,35
"Q","BZTF21",709,2020-09-01 20:28:29.0478,-1.5,37
"Q","BZTF21",711,2020-09-01 20:28:29.0581,-1.5,35
"Q","BZTF21",713,2020-09-01 20:28:29.0581,-1.5,34
"Q","BZTF21",715,2020-09-01 20:28:29.0581,-1.5,30
"Q","BZTF21",717,2020-09-01 20:28:29.0581,-1.5,28
"Q","BZTF21",719,2020-09-01 20:28:29.0581,-1.5,25
"Q","BZTF21",721,2020-09-01 20:28:29.0581,-1.5,24
"Q","BZTF21",723,2020-09-01 20:28:29.1228,-1.5,21
"Q","BZTF21",725,2020-09-01 20:28:29.1228,-1.5,20
"Q","BZTF21",727,2020-09-01 20:28:29.1364,-1.5,16
"Q","BZTF21",729,2020-09-01 20:28:29.1399,-1.5,12
"Q","BZTF21",731,2020-09-01 20:28:29.1648,-1.5,20
"Q","BZTF21",733,2020-09-01 20:28:29.1648,-1.5,24
"Q","BZTF21",735,2020-09-01 20:28:29.1648,-1.5,28
"Q","BZTF21",737,2020-09-01 20:28:29.4316,-1.5,24
"Q","BZTF21",739,2020-09-01 20:28:29.4316,-1.5,20
"Q","BZTF21",741,2020-09-01 20:28:29.4316,-1.5,16
"Q","BZTF21",743,2020-09-01 20:28:29.5167,-1.5,20
"Q","BZTF21",745,2020-09-01 20:28:29.5266,-1.5,24
"Q","BZTF21",747,2020-09-01 20:28:29.5316,-1.5,36
"Q","BZTF21",749,2020-09-01 20:28:29.5316,-1.5,40
"Q","BZTF21",751,2020-09-01 20:28:29.5467,-1.5,36
"Q","BZTF21",753,2020-09-01 20:28:29.5506,-1.5,32
"Q","BZTF21",755,2020-09-01 20:28:29.5749,-1.5,28
"Q","BZTF21",757,2020-09-01 20:28:29.5749,-1.5,24
"Q","BZTF21",759,2020-09-01 20:28:29.5805,-1.5,20
"Q","BZTF21",761,2020-09-01 20:28:29.5805,-1.5,16
"Q","BZTF21",763,2020-09-01 20:28:30.0222,-1.5,15
"Q","BZTF21",765,2020-09-01 20:28:30.0316,-1.5,12
"Q","BZTF21",767,2020-09-01 20:28:30.0316,-1.5,11
"Q","BZTF21",769,2020-09-01 20:28:30.0368,-1.5,3
"Q","BZTF21",771,2020-09-01 20:28:30.0468,-2,5
"Q","BZTF21",772,2020-09-01 20:28:30.0468,-1.75,199
"Q","BZTF21",774,2020-09-01 20:28:30.0663,-1.75,203
"Q","BZTF21",776,2020-09-01 20:28:30.0758,-1.75,207
"Q","BZTF21",778,2020-09-01 20:28:30.1095,-1.75,203
"Q","BZTF21",780,2020-09-01 20:28:30.1095,-1.75,199
"Q","BZTF21",782,2020-09-01 20:28:30.1095,-1.75,187
"Q","BZTF21",784,2020-09-01 20:28:30.1269,-1.75,167
"Q","BZTF21",786,2020-09-01 20:28:30.1435,-1.75,107
"Q","BZTF21",788,2020-09-01 20:28:30.2072,-1.75,99
"Q","BZTF21",790,2020-09-01 20:28:30.2072,-1.75,87
"Q","BZTF21",792,2020-09-01 20:28:30.2127,-1.75,83
"Q","BZTF21",794,2020-09-01 20:28:30.2181,-1.75,75
"Q","BZTF21",796,2020-09-01 20:28:30.2181,-1.75,67
"Q","BZTF21",798,2020-09-01 20:28:30.2235,-1.75,63
"Q","BZTF21",800,2020-09-01 20:28:30.2235,-1.75,59
"Q","BZTF21",802,2020-09-01 20:28:30.3798,-1.5,7
"Q","BZTF21",804,2020-09-01 20:28:30.434,-1.5,3
"Q","BZTF21",806,2020-09-01 20:28:30.6618,-2,5
"Q","BZTF21",807,2020-09-01 20:28:30.6618,-1.75,160
"Q","BZTF21",809,2020-09-01 20:28:30.6674,-1.5,11
"Q","BZTF21",811,2020-09-01 20:28:30.6674,-1.5,3
"Q","BZTF21",813,2020-09-01 20:28:30.9229,-1.5,11
"Q","BZTF21",815,2020-09-01 20:28:31.0011,-1.5,8
"Q","BZTF21",817,2020-09-01 20:28:31.0011,-1.75,11
"Q","BZTF21",819,2020-09-01 20:28:31.0067,-2,5
"Q","BZTF21",820,2020-09-01 20:28:31.0067,-2,152
"Q","BZTF21",822,2020-09-01 20:28:31.0134,-2,144
"Q","BZTF21",824,2020-09-01 20:28:31.0134,-2,136
"Q","BZTF21",826,2020-09-01 20:28:31.0334,-2,132
"Q","BZTF21",828,2020-09-01 20:28:31.0429,-2,124
"Q","BZTF21",830,2020-09-01 20:28:31.0477,-2,128
"Q","BZTF21",832,2020-09-01 20:28:31.053,-2,124
"Q","BZTF21",834,2020-09-01 20:28:31.053,-2,121
"Q","BZTF21",836,2020-09-01 20:28:31.053,-2,120
"Q","BZTF21",838,2020-09-01 20:28:31.0589,-2,124
"Q","BZTF21",840,2020-09-01 20:28:31.0589,-2,128
"Q","BZTF21",842,2020-09-01 20:28:31.0589,-2,124
"Q","BZTF21",844,2020-09-01 20:28:31.0589,-2,120
"Q","BZTF21",846,2020-09-01 20:28:31.0589,-2,113
"Q","BZTF21",848,2020-09-01 20:28:31.0589,-2,109
"Q","BZTF21",850,2020-09-01 20:28:31.0651,-2,105
"Q","BZTF21",852,2020-09-01 20:28:31.0651,-2,97
"Q","BZTF21",854,2020-09-01 20:28:31.0705,-2,113
"Q","BZTF21",856,2020-09-01 20:28:31.1139,-2,143
"Q","BZTF21",858,2020-09-01 20:28:31.2094,-2,135
"Q","BZTF21",860,2020-09-01 20:28:31.2094,-2,131
"Q","BZTF21",862,2020-09-01 20:28:31.2094,-2,128
"Q","BZTF21",864,2020-09-01 20:28:31.2147,-2,117
"Q","BZTF21",866,2020-09-01 20:28:31.2147,-2,124
"Q","BZTF21",868,2020-09-01 20:28:31.2147,-2,117
"Q","BZTF21",870,2020-09-01 20:28:31.2147,-2,116
"Q","BZTF21",872,2020-09-01 20:28:31.2458,-2,120
"Q","BZTF21",874,2020-09-01 20:28:31.3226,-2,119
"Q","BZTF21",876,2020-09-01 20:28:31.3226,-2,116
"Q","BZTF21",878,2020-09-01 20:28:31.3675,-2,115
"Q","BZTF21",880,2020-09-01 20:28:31.45,-2,119
"Q","BZTF21",882,2020-09-01 20:28:31.5762,-2,115
"Q","BZTF21",884,2020-09-01 20:28:31.628,-2,122
"Q","BZTF21",886,2020-09-01 20:28:31.628,-2,130
"Q","BZTF21",888,2020-09-01 20:28:31.628,-2,134
"Q","BZTF21",890,2020-09-01 20:28:31.6467,-2,133
